Id do registro,Id do registro,Id do registro,Id do registro,ID da Empresa,ID da Empresa,ID da Empresa,ID da Empresa,ID do Negócio,ID do Negócio,ID do Negócio,ID do Negócio,Nome do Contato,Nome do Contato,Nome do Contato,Nome do Contato,Responsável,Responsável,Responsável,Responsável,Equipe,Equipe,Equipe,Equipe,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Data de Criação,Data de Criação,Data de Criação,Data de Criação,Atualizado em,Atualizado em,Atualizado em,Atualizado em,Função de Compra,Função de Compra,Função de Compra,Função de Compra,Função de Impacto,Função de Impacto,Função de Impacto,Função de Impacto,Função de Formalização,Função de Formalização,Função de Formalização,Função de Formalização,Assinante,Assinante,Assinante,Assinante,Cargo,Cargo,Cargo,Cargo,Departamento,Departamento,Departamento,Departamento,Área,Área,Área,Área,Equipe.1,Equipe.1,Equipe.1,Equipe.1,Líder Direto,Líder Direto,Líder Direto,Líder Direto,Telefone Fixo,Telefone Fixo,Telefone Fixo,Telefone Fixo,Número de Celular,Número de Celular,Número de Celular,Número de Celular,E-mail,E-mail,E-mail,E-mail,URL do Linkedin,URL do Linkedin,URL do Linkedin,URL do Linkedin,Instagram,Instagram,Instagram,Instagram,Endereço,Endereço,Endereço,Endereço,Canal Preferido,Canal Preferido,Canal Preferido,Canal Preferido,RG,RG,RG,RG,CPF,CPF,CPF,CPF,Estado Civil,Estado Civil,Estado Civil,Estado Civil,Profissão,Profissão,Profissão,Profissão,Idade,Idade,Idade,Idade,Sexo,Sexo,Sexo,Sexo,Data de Nascimento,Data de Nascimento,Data de Nascimento,Data de Nascimento
5296,5296,5296,5296,6296,6296,6296,6296,7296,7296,7296,7296,Patrícia Gomes,Patrícia Gomes,Patrícia Gomes,Patrícia Gomes,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,14/06/2024,14/06/2024,14/06/2024,14/06/2024,14/06/2024,14/06/2024,14/06/2024,14/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Analista,Analista,Analista,Analista,Vendas,Vendas,Vendas,Vendas,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Coordenador,Coordenador,Coordenador,Coordenador,+55 (11) 3000-3473,+55 (11) 3000-3473,+55 (11) 3000-3473,+55 (11) 3000-3473,+55 (11) 98900-2118,+55 (11) 98900-2118,+55 (11) 98900-2118,+55 (11) 98900-2118,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,@patríciagomes,@patríciagomes,@patríciagomes,@patríciagomes,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,735032128,735032128,735032128,735032128,456.789.123-64,456.789.123-64,456.789.123-64,456.789.123-64,Divorciado,Divorciado,Divorciado,Divorciado,Administrador,Administrador,Administrador,Administrador,46,46,46,46,Masculino,Masculino,Masculino,Masculino,17/04/1990,17/04/1990,17/04/1990,17/04/1990
9734,9734,9734,9734,10734,10734,10734,10734,11734,11734,11734,11734,Pedro Gomes,Pedro Gomes,Pedro Gomes,Pedro Gomes,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,15/06/2024,15/06/2024,15/06/2024,15/06/2024,15/06/2024,15/06/2024,15/06/2024,15/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Marketing,Marketing,Marketing,Marketing,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-8581,+55 (11) 3000-8581,+55 (11) 3000-8581,+55 (11) 3000-8581,+55 (11) 99188-1672,+55 (11) 99188-1672,+55 (11) 99188-1672,+55 (11) 99188-1672,pedro.gomes@gmail.com,pedro.gomes@gmail.com,pedro.gomes@gmail.com,pedro.gomes@gmail.com,http://linkedin.com/in/pedrogomes,http://linkedin.com/in/pedrogomes,http://linkedin.com/in/pedrogomes,http://linkedin.com/in/pedrogomes,@pedrogomes,@pedrogomes,@pedrogomes,@pedrogomes,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,749620068,749620068,749620068,749620068,321.654.987-91,321.654.987-91,321.654.987-91,321.654.987-91,Viúvo,Viúvo,Viúvo,Viúvo,Engenheiro,Engenheiro,Engenheiro,Engenheiro,39,39,39,39,Não Binário,Não Binário,Não Binário,Não Binário,18/04/1990,18/04/1990,18/04/1990,18/04/1990
7173,7173,7173,7173,8173,8173,8173,8173,9173,9173,9173,9173,Lucas Souza,Lucas Souza,Lucas Souza,Lucas Souza,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Baixo,Baixo,Baixo,Baixo,16/06/2024,16/06/2024,16/06/2024,16/06/2024,16/06/2024,16/06/2024,16/06/2024,16/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,CEO,CEO,CEO,CEO,Gestão,Gestão,Gestão,Gestão,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,,,,,+55 (11) 3000-9564,+55 (11) 3000-9564,+55 (11) 3000-9564,+55 (11) 3000-9564,+55 (11) 99248-3600,+55 (11) 99248-3600,+55 (11) 99248-3600,+55 (11) 99248-3600,lucas.souza@gmail.com,lucas.souza@gmail.com,lucas.souza@gmail.com,lucas.souza@gmail.com,http://linkedin.com/in/lucassouza,http://linkedin.com/in/lucassouza,http://linkedin.com/in/lucassouza,http://linkedin.com/in/lucassouza,@lucassouza,@lucassouza,@lucassouza,@lucassouza,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,538912794,538912794,538912794,538912794,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Casado,Casado,Casado,Casado,Economista,Economista,Economista,Economista,22,22,22,22,Feminino,Feminino,Feminino,Feminino,19/04/1990,19/04/1990,19/04/1990,19/04/1990
9875,9875,9875,9875,10875,10875,10875,10875,11875,11875,11875,11875,Rafael Rodrigues,Rafael Rodrigues,Rafael Rodrigues,Rafael Rodrigues,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Médio,Médio,Médio,Médio,17/06/2024,17/06/2024,17/06/2024,17/06/2024,17/06/2024,17/06/2024,17/06/2024,17/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Diretor,Diretor,Diretor,Diretor,Jurídico,Jurídico,Jurídico,Jurídico,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,C-Level,C-Level,C-Level,C-Level,+55 (11) 3000-2335,+55 (11) 3000-2335,+55 (11) 3000-2335,+55 (11) 3000-2335,+55 (11) 99193-3317,+55 (11) 99193-3317,+55 (11) 99193-3317,+55 (11) 99193-3317,rafael.rodrigues@gmail.com,rafael.rodrigues@gmail.com,rafael.rodrigues@gmail.com,rafael.rodrigues@gmail.com,http://linkedin.com/in/rafaelrodrigues,http://linkedin.com/in/rafaelrodrigues,http://linkedin.com/in/rafaelrodrigues,http://linkedin.com/in/rafaelrodrigues,@rafaelrodrigues,@rafaelrodrigues,@rafaelrodrigues,@rafaelrodrigues,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,738920648,738920648,738920648,738920648,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Viúvo,Viúvo,Viúvo,Viúvo,Economista,Economista,Economista,Economista,26,26,26,26,Não Binário,Não Binário,Não Binário,Não Binário,20/04/1990,20/04/1990,20/04/1990,20/04/1990
299,299,299,299,1299,1299,1299,1299,2299,2299,2299,2299,Márcia Ferreira,Márcia Ferreira,Márcia Ferreira,Márcia Ferreira,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,18/06/2024,18/06/2024,18/06/2024,18/06/2024,18/06/2024,18/06/2024,18/06/2024,18/06/2024,Campeão,Campeão,Campeão,Campeão,Usuário,Usuário,Usuário,Usuário,Signatário,Signatário,Signatário,Signatário,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Head,Head,Head,Head,Marketing,Marketing,Marketing,Marketing,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Diretor,Diretor,Diretor,Diretor,+55 (11) 3000-3953,+55 (11) 3000-3953,+55 (11) 3000-3953,+55 (11) 3000-3953,+55 (11) 99947-4509,+55 (11) 99947-4509,+55 (11) 99947-4509,+55 (11) 99947-4509,márcia.ferreira@gmail.com,márcia.ferreira@gmail.com,márcia.ferreira@gmail.com,márcia.ferreira@gmail.com,http://linkedin.com/in/márciaferreira,http://linkedin.com/in/márciaferreira,http://linkedin.com/in/márciaferreira,http://linkedin.com/in/márciaferreira,@márciaferreira,@márciaferreira,@márciaferreira,@márciaferreira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,247709679,247709679,247709679,247709679,246.810.121-90,246.810.121-90,246.810.121-90,246.810.121-90,Separado,Separado,Separado,Separado,Gerente,Gerente,Gerente,Gerente,51,51,51,51,Masculino,Masculino,Masculino,Masculino,21/04/1990,21/04/1990,21/04/1990,21/04/1990
2659,2659,2659,2659,3659,3659,3659,3659,4659,4659,4659,4659,Francisca Oliveira,Francisca Oliveira,Francisca Oliveira,Francisca Oliveira,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,19/06/2024,19/06/2024,19/06/2024,19/06/2024,19/06/2024,19/06/2024,19/06/2024,19/06/2024,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Gerente,Gerente,Gerente,Gerente,Vendas,Vendas,Vendas,Vendas,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Head,Head,Head,Head,+55 (11) 3000-3712,+55 (11) 3000-3712,+55 (11) 3000-3712,+55 (11) 3000-3712,+55 (11) 99476-8170,+55 (11) 99476-8170,+55 (11) 99476-8170,+55 (11) 99476-8170,francisca.oliveira@gmail.com,francisca.oliveira@gmail.com,francisca.oliveira@gmail.com,francisca.oliveira@gmail.com,http://linkedin.com/in/franciscaoliveira,http://linkedin.com/in/franciscaoliveira,http://linkedin.com/in/franciscaoliveira,http://linkedin.com/in/franciscaoliveira,@franciscaoliveira,@franciscaoliveira,@franciscaoliveira,@franciscaoliveira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,576954730,576954730,576954730,576954730,357.951.486-52,357.951.486-52,357.951.486-52,357.951.486-52,Solteiro,Solteiro,Solteiro,Solteiro,Gerente,Gerente,Gerente,Gerente,33,33,33,33,Feminino,Feminino,Feminino,Feminino,22/04/1990,22/04/1990,22/04/1990,22/04/1990
7565,7565,7565,7565,8565,8565,8565,8565,9565,9565,9565,9565,Patrícia Pereira,Patrícia Pereira,Patrícia Pereira,Patrícia Pereira,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Médio,Médio,Médio,Médio,20/06/2024,20/06/2024,20/06/2024,20/06/2024,20/06/2024,20/06/2024,20/06/2024,20/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Campeão,Campeão,Campeão,Campeão,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,C-Level,C-Level,C-Level,C-Level,Financeiro,Financeiro,Financeiro,Financeiro,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,CEO,CEO,CEO,CEO,+55 (11) 3000-9239,+55 (11) 3000-9239,+55 (11) 3000-9239,+55 (11) 3000-9239,+55 (11) 99080-7859,+55 (11) 99080-7859,+55 (11) 99080-7859,+55 (11) 99080-7859,patrícia.pereira@gmail.com,patrícia.pereira@gmail.com,patrícia.pereira@gmail.com,patrícia.pereira@gmail.com,http://linkedin.com/in/patríciapereira,http://linkedin.com/in/patríciapereira,http://linkedin.com/in/patríciapereira,http://linkedin.com/in/patríciapereira,@patríciapereira,@patríciapereira,@patríciapereira,@patríciapereira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,368438908,368438908,368438908,368438908,123.456.789-09,123.456.789-09,123.456.789-09,123.456.789-09,Separado,Separado,Separado,Separado,Engenheiro,Engenheiro,Engenheiro,Engenheiro,51,51,51,51,Masculino,Masculino,Masculino,Masculino,23/04/1990,23/04/1990,23/04/1990,23/04/1990
2415,2415,2415,2415,3415,3415,3415,3415,4415,4415,4415,4415,Adriana Lima,Adriana Lima,Adriana Lima,Adriana Lima,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Alto,Alto,Alto,Alto,21/06/2024,21/06/2024,21/06/2024,21/06/2024,21/06/2024,21/06/2024,21/06/2024,21/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Coordenador,Coordenador,Coordenador,Coordenador,Jurídico,Jurídico,Jurídico,Jurídico,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-4637,+55 (11) 3000-4637,+55 (11) 3000-4637,+55 (11) 3000-4637,+55 (11) 99672-8391,+55 (11) 99672-8391,+55 (11) 99672-8391,+55 (11) 99672-8391,adriana.lima@gmail.com,adriana.lima@gmail.com,adriana.lima@gmail.com,adriana.lima@gmail.com,http://linkedin.com/in/adrianalima,http://linkedin.com/in/adrianalima,http://linkedin.com/in/adrianalima,http://linkedin.com/in/adrianalima,@adrianalima,@adrianalima,@adrianalima,@adrianalima,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,525689202,525689202,525689202,525689202,987.654.321-00,987.654.321-00,987.654.321-00,987.654.321-00,Casado,Casado,Casado,Casado,Economista,Economista,Economista,Economista,32,32,32,32,Masculino,Masculino,Masculino,Masculino,24/04/1990,24/04/1990,24/04/1990,24/04/1990
2255,2255,2255,2255,3255,3255,3255,3255,4255,4255,4255,4255,Maria Oliveira,Maria Oliveira,Maria Oliveira,Maria Oliveira,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,22/06/2024,22/06/2024,22/06/2024,22/06/2024,22/06/2024,22/06/2024,22/06/2024,22/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Financeiro,Financeiro,Financeiro,Financeiro,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Head,Head,Head,Head,+55 (11) 3000-8740,+55 (11) 3000-8740,+55 (11) 3000-8740,+55 (11) 3000-8740,+55 (11) 99425-3273,+55 (11) 99425-3273,+55 (11) 99425-3273,+55 (11) 99425-3273,maria.oliveira@gmail.com,maria.oliveira@gmail.com,maria.oliveira@gmail.com,maria.oliveira@gmail.com,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,@mariaoliveira,@mariaoliveira,@mariaoliveira,@mariaoliveira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,185068029,185068029,185068029,185068029,456.789.123-64,456.789.123-64,456.789.123-64,456.789.123-64,Separado,Separado,Separado,Separado,Gerente,Gerente,Gerente,Gerente,51,51,51,51,Feminino,Feminino,Feminino,Feminino,25/04/1990,25/04/1990,25/04/1990,25/04/1990
3907,3907,3907,3907,4907,4907,4907,4907,5907,5907,5907,5907,Gabriel Silva,Gabriel Silva,Gabriel Silva,Gabriel Silva,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,23/06/2024,23/06/2024,23/06/2024,23/06/2024,23/06/2024,23/06/2024,23/06/2024,23/06/2024,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,C-Level,C-Level,C-Level,C-Level,Financeiro,Financeiro,Financeiro,Financeiro,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,CEO,CEO,CEO,CEO,+55 (11) 3000-8489,+55 (11) 3000-8489,+55 (11) 3000-8489,+55 (11) 3000-8489,+55 (11) 98128-2816,+55 (11) 98128-2816,+55 (11) 98128-2816,+55 (11) 98128-2816,gabriel.silva@gmail.com,gabriel.silva@gmail.com,gabriel.silva@gmail.com,gabriel.silva@gmail.com,http://linkedin.com/in/gabrielsilva,http://linkedin.com/in/gabrielsilva,http://linkedin.com/in/gabrielsilva,http://linkedin.com/in/gabrielsilva,@gabrielsilva,@gabrielsilva,@gabrielsilva,@gabrielsilva,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,778556450,778556450,778556450,778556450,321.654.987-91,321.654.987-91,321.654.987-91,321.654.987-91,Divorciado,Divorciado,Divorciado,Divorciado,Administrador,Administrador,Administrador,Administrador,18,18,18,18,Não Binário,Não Binário,Não Binário,Não Binário,26/04/1990,26/04/1990,26/04/1990,26/04/1990
8577,8577,8577,8577,9577,9577,9577,9577,10577,10577,10577,10577,Luiz Santos,Luiz Santos,Luiz Santos,Luiz Santos,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Alto,Alto,Alto,Alto,24/06/2024,24/06/2024,24/06/2024,24/06/2024,24/06/2024,24/06/2024,24/06/2024,24/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Jurídico,Jurídico,Jurídico,Jurídico,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-9618,+55 (11) 3000-9618,+55 (11) 3000-9618,+55 (11) 3000-9618,+55 (11) 99114-9312,+55 (11) 99114-9312,+55 (11) 99114-9312,+55 (11) 99114-9312,luiz.santos@gmail.com,luiz.santos@gmail.com,luiz.santos@gmail.com,luiz.santos@gmail.com,http://linkedin.com/in/luizsantos,http://linkedin.com/in/luizsantos,http://linkedin.com/in/luizsantos,http://linkedin.com/in/luizsantos,@luizsantos,@luizsantos,@luizsantos,@luizsantos,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,782546314,782546314,782546314,782546314,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Divorciado,Divorciado,Divorciado,Divorciado,Engenheiro,Engenheiro,Engenheiro,Engenheiro,40,40,40,40,Masculino,Masculino,Masculino,Masculino,27/04/1990,27/04/1990,27/04/1990,27/04/1990
5773,5773,5773,5773,6773,6773,6773,6773,7773,7773,7773,7773,Matheus Silva,Matheus Silva,Matheus Silva,Matheus Silva,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,25/06/2024,25/06/2024,25/06/2024,25/06/2024,25/06/2024,25/06/2024,25/06/2024,25/06/2024,Campeão,Campeão,Campeão,Campeão,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Analista,Analista,Analista,Analista,Marketing,Marketing,Marketing,Marketing,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Coordenador,Coordenador,Coordenador,Coordenador,+55 (11) 3000-3868,+55 (11) 3000-3868,+55 (11) 3000-3868,+55 (11) 3000-3868,+55 (11) 99700-8612,+55 (11) 99700-8612,+55 (11) 99700-8612,+55 (11) 99700-8612,matheus.silva@gmail.com,matheus.silva@gmail.com,matheus.silva@gmail.com,matheus.silva@gmail.com,http://linkedin.com/in/matheussilva,http://linkedin.com/in/matheussilva,http://linkedin.com/in/matheussilva,http://linkedin.com/in/matheussilva,@matheussilva,@matheussilva,@matheussilva,@matheussilva,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,868847524,868847524,868847524,868847524,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Solteiro,Solteiro,Solteiro,Solteiro,Engenheiro,Engenheiro,Engenheiro,Engenheiro,30,30,30,30,Masculino,Masculino,Masculino,Masculino,28/04/1990,28/04/1990,28/04/1990,28/04/1990
4151,4151,4151,4151,5151,5151,5151,5151,6151,6151,6151,6151,Fernanda Pereira,Fernanda Pereira,Fernanda Pereira,Fernanda Pereira,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Baixo,Baixo,Baixo,Baixo,26/06/2024,26/06/2024,26/06/2024,26/06/2024,26/06/2024,26/06/2024,26/06/2024,26/06/2024,Campeão,Campeão,Campeão,Campeão,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Vendas,Vendas,Vendas,Vendas,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-4131,+55 (11) 3000-4131,+55 (11) 3000-4131,+55 (11) 3000-4131,+55 (11) 98585-6848,+55 (11) 98585-6848,+55 (11) 98585-6848,+55 (11) 98585-6848,fernanda.pereira@gmail.com,fernanda.pereira@gmail.com,fernanda.pereira@gmail.com,fernanda.pereira@gmail.com,http://linkedin.com/in/fernandapereira,http://linkedin.com/in/fernandapereira,http://linkedin.com/in/fernandapereira,http://linkedin.com/in/fernandapereira,@fernandapereira,@fernandapereira,@fernandapereira,@fernandapereira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,958287383,958287383,958287383,958287383,246.810.121-90,246.810.121-90,246.810.121-90,246.810.121-90,Viúvo,Viúvo,Viúvo,Viúvo,Economista,Economista,Economista,Economista,29,29,29,29,Feminino,Feminino,Feminino,Feminino,29/04/1990,29/04/1990,29/04/1990,29/04/1990
1294,1294,1294,1294,2294,2294,2294,2294,3294,3294,3294,3294,Pedro Alves,Pedro Alves,Pedro Alves,Pedro Alves,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,27/06/2024,27/06/2024,27/06/2024,27/06/2024,27/06/2024,27/06/2024,27/06/2024,27/06/2024,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,CEO,CEO,CEO,CEO,Gestão,Gestão,Gestão,Gestão,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,,,,,+55 (11) 3000-3956,+55 (11) 3000-3956,+55 (11) 3000-3956,+55 (11) 3000-3956,+55 (11) 99117-5813,+55 (11) 99117-5813,+55 (11) 99117-5813,+55 (11) 99117-5813,pedro.alves@gmail.com,pedro.alves@gmail.com,pedro.alves@gmail.com,pedro.alves@gmail.com,http://linkedin.com/in/pedroalves,http://linkedin.com/in/pedroalves,http://linkedin.com/in/pedroalves,http://linkedin.com/in/pedroalves,@pedroalves,@pedroalves,@pedroalves,@pedroalves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,809656613,809656613,809656613,809656613,357.951.486-52,357.951.486-52,357.951.486-52,357.951.486-52,Viúvo,Viúvo,Viúvo,Viúvo,Empreendedor,Empreendedor,Empreendedor,Empreendedor,46,46,46,46,Feminino,Feminino,Feminino,Feminino,30/04/1990,30/04/1990,30/04/1990,30/04/1990
